timestamp,side,mean_joint_error_rad,ee_pos_error_m,j1_orig,j2_orig,j3_orig,j4_orig,j5_orig,jg_orig,j1_sol,j2_sol,j3_sol,j4_sol,j5_sol,jg_sol
1772536822206584398,left,3.276105,0.004406,0.0391,-1.1224,1.5321,-0.2946,0.0407,0.5232,0.0370,-2.3448,-1.1661,1.1846,0.0393,-13.7302
1772536822208421230,right,3.419726,0.003138,0.0898,-1.1769,1.5067,-0.0629,0.1603,0.5577,0.0888,-2.3936,-1.1890,1.4169,0.1602,-14.5673
1772536822223669733,left,3.258597,0.000643,0.0422,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0417,-2.3232,-1.1571,1.1520,0.0580,-13.7392
1772536822225567165,right,3.400132,0.005521,0.0898,-1.2083,1.4392,-0.0606,0.1619,0.5539,0.0894,-2.3803,-1.2019,1.4032,0.1610,-14.5687
1772536822227479079,left,3.270759,0.005360,0.0407,-1.1208,1.5321,-0.2946,0.0407,0.5232,0.0364,-2.3364,-1.1452,1.1687,0.0418,-13.7399
1772536822229273392,right,3.419876,0.003557,0.0898,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0891,-2.3965,-1.1893,1.4141,0.1603,-14.5698
1772536822244106460,left,3.261230,0.000196,0.0422,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0434,-2.3204,-1.1593,1.1554,0.0597,-13.7498
1772536822245792035,right,3.400204,0.005442,0.0898,-1.2083,1.4392,-0.0591,0.1603,0.5539,0.0900,-2.3831,-1.2016,1.4004,0.1608,-14.5715
1772536822247555127,left,3.273057,0.004984,0.0422,-1.1224,1.5321,-0.2946,0.0422,0.5232,0.0381,-2.3358,-1.1467,1.1725,0.0432,-13.7507
1772536822249483416,right,3.420128,0.003935,0.0898,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0898,-2.3988,-1.1888,1.4114,0.1604,-14.5726
1772536822263363474,left,3.261261,0.000190,0.0422,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0419,-2.3167,-1.1536,1.1553,0.0602,-13.7599
1772536822265242016,right,3.400562,0.005397,0.0898,-1.2083,1.4392,-0.0591,0.1603,0.5539,0.0904,-2.3849,-1.2010,1.3977,0.1609,-14.5746
1772536822266837428,left,3.273044,0.004990,0.0422,-1.1224,1.5321,-0.2946,0.0437,0.5232,0.0383,-2.3318,-1.1416,1.1715,0.0449,-13.7609
1772536822268634177,right,3.420302,0.004096,0.0898,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0899,-2.3997,-1.1880,1.4093,0.1604,-14.5756
1772536822283232322,left,3.261282,0.000273,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0419,-2.3174,-1.1515,1.1504,0.0593,-13.7686
1772536822285079950,right,3.400740,0.005326,0.0898,-1.2083,1.4392,-0.0591,0.1603,0.5539,0.0906,-2.3855,-1.1999,1.3956,0.1611,-14.5779
1772536822286594376,left,3.273233,0.005330,0.0422,-1.1224,1.5321,-0.2946,0.0453,0.5232,0.0388,-2.3323,-1.1384,1.1677,0.0462,-13.7692
1772536822288394241,right,3.420279,0.004341,0.0898,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0899,-2.4007,-1.1864,1.4079,0.1605,-14.5788
1772536822303047819,left,3.265221,0.000655,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0430,-2.3236,-1.1590,1.1500,0.0595,-13.7783
1772536822304773561,right,3.399503,0.004686,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0847,-2.3809,-1.1842,1.3945,0.1628,-14.5908
1772536822306386223,left,3.276876,0.005409,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0392,-2.3381,-1.1449,1.1684,0.0474,-13.7788
1772536822308168928,right,3.418418,0.003435,0.0898,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0893,-2.3898,-1.1740,1.4067,0.1613,-14.5911
1772536822323010126,left,3.266572,0.000423,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0414,-2.3230,-1.1632,1.1506,0.0589,-13.7828
1772536822324809955,right,3.397151,0.003974,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0888,-2.3745,-1.1734,1.3902,0.1613,-14.6024
1772536822326376565,left,3.278556,0.005250,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0400,-2.3388,-1.1477,1.1705,0.0482,-13.7832
1772536822364099503,left,3.268325,0.000692,0.0407,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0431,-2.3210,-1.1653,1.1543,0.0530,-13.7847
1772536822365737267,right,3.396883,0.003934,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0883,-2.3739,-1.1740,1.3896,0.1607,-14.6025
1772536822367383206,left,3.279216,0.005010,0.0422,-1.1208,1.5321,-0.2946,0.0468,0.5232,0.0415,-2.3366,-1.1496,1.1738,0.0474,-13.7849
1772536822369173725,right,3.417019,0.003567,0.0882,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0883,-2.3861,-1.1643,1.4007,0.1605,-14.6034
1772536822382985341,left,3.269779,0.000668,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0428,-2.3239,-1.1655,1.1561,0.0595,-13.7930
1772536822384794546,right,3.397262,0.003857,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0891,-2.3721,-1.1762,1.3870,0.1612,-14.6057
1772536822386616919,left,3.281682,0.004966,0.0422,-1.1208,1.5321,-0.2946,0.0468,0.5232,0.0391,-2.3381,-1.1519,1.1738,0.0474,-13.7935
1772536822388336813,right,3.417875,0.003706,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0885,-2.3872,-1.1648,1.3989,0.1606,-14.6067
1772536822403519641,left,3.271830,0.000759,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0437,-2.3245,-1.1667,1.1568,0.0590,-13.8023
1772536822405363961,right,3.397760,0.003879,0.0898,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0902,-2.3734,-1.1771,1.3855,0.1610,-14.6086
1772536822407091474,left,3.283448,0.004890,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0391,-2.3396,-1.1527,1.1749,0.0469,-13.8029
1772536822409033843,right,3.418404,0.003784,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0884,-2.3879,-1.1652,1.3985,0.1605,-14.6095
1772536822423182632,left,3.274160,0.000722,0.0422,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0437,-2.3257,-1.1677,1.1579,0.0590,-13.8115
1772536822424989748,right,3.398323,0.003903,0.0898,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0901,-2.3740,-1.1776,1.3852,0.1609,-14.6114
1772536822426697177,left,3.285444,0.004842,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0391,-2.3402,-1.1541,1.1756,0.0469,-13.8121
1772536822428735423,right,3.419022,0.003835,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0886,-2.3886,-1.1658,1.3980,0.1605,-14.6123
1772536822443301249,left,3.275566,0.000858,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0437,-2.3251,-1.1688,1.1581,0.0592,-13.8207
1772536822445151628,right,3.399056,0.003828,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0898,-2.3739,-1.1759,1.3845,0.1620,-14.6159
1772536822446817362,left,3.287049,0.004786,0.0422,-1.1224,1.5321,-0.2946,0.0483,0.5232,0.0395,-2.3400,-1.1545,1.1763,0.0483,-13.8212
1772536822448825434,right,3.419084,0.003889,0.0882,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0885,-2.3879,-1.1638,1.3981,0.1606,-14.6166
1772536822463734013,left,3.277705,0.000798,0.0422,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0438,-2.3260,-1.1688,1.1592,0.0590,-13.8299
1772536822465662175,right,3.399179,0.003839,0.0898,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0901,-2.3738,-1.1764,1.3846,0.1610,-14.6185
1772536822467473054,left,3.289078,0.004817,0.0422,-1.1208,1.5321,-0.2946,0.0468,0.5232,0.0391,-2.3396,-1.1558,1.1764,0.0468,-13.8305
1772536822469487243,right,3.419674,0.003944,0.0898,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0899,-2.3886,-1.1643,1.3979,0.1606,-14.6194
1772536822483629923,left,3.279120,0.000929,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0436,-2.3254,-1.1700,1.1591,0.0593,-13.8394
1772536822485205155,right,3.398667,0.003303,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0863,-2.3693,-1.1621,1.3844,0.1619,-14.6319
1772536822486890576,left,3.290903,0.004778,0.0422,-1.1208,1.5321,-0.2946,0.0468,0.5232,0.0390,-2.3398,-1.1564,1.1767,0.0470,-13.8400
1772536822488935110,right,3.418610,0.003585,0.0898,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0890,-2.3804,-1.1537,1.3945,0.1608,-14.6329
1772536822503381540,left,3.280883,0.000957,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0436,-2.3256,-1.1704,1.1595,0.0593,-13.8490
1772536822505117117,right,3.396880,0.002602,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0898,-2.3643,-1.1498,1.3777,0.1610,-14.6465
1772536822506904748,left,3.292525,0.004701,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0390,-2.3407,-1.1565,1.1774,0.0470,-13.8497
1772536822508845246,right,3.416748,0.004129,0.0898,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0900,-2.3760,-1.1406,1.3884,0.1608,-14.6473
1772536822523838507,left,3.282463,0.000967,0.0407,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0416,-2.3255,-1.1708,1.1598,0.0596,-13.8581
1772536822525620168,right,3.396782,0.002088,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0863,-2.3600,-1.1422,1.3736,0.1636,-14.6590
1772536822527396605,left,3.294177,0.004692,0.0422,-1.1208,1.5321,-0.2946,0.0483,0.5232,0.0398,-2.3396,-1.1571,1.1775,0.0493,-13.8585
1772536822529582861,right,3.416470,0.004198,0.0882,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0870,-2.3716,-1.1333,1.3839,0.1619,-14.6598
1772536822543120808,left,3.283771,0.001228,0.0422,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0435,-2.3229,-1.1737,1.1620,0.0540,-13.8600
1772536822544908135,right,3.396476,0.002014,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0902,-2.3575,-1.1454,1.3700,0.1606,-14.6628
1772536822546527878,left,3.294508,0.004379,0.0422,-1.1224,1.5321,-0.2946,0.0483,0.5232,0.0415,-2.3392,-1.1580,1.1813,0.0483,-13.8604
1772536822548253220,right,3.416836,0.004288,0.0882,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0886,-2.3723,-1.1334,1.3837,0.1605,-14.6637
1772536822563483669,left,3.284681,0.001548,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0448,-2.3215,-1.1755,1.1647,0.0533,-13.8619
1772536822565054735,right,3.397317,0.001981,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0899,-2.3579,-1.1449,1.3698,0.1619,-14.6672
1772536822566617091,left,3.295373,0.004076,0.0407,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0398,-2.3389,-1.1605,1.1819,0.0468,-13.8626
1772536822568427219,right,3.417423,0.004298,0.0882,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0884,-2.3721,-1.1329,1.3837,0.1605,-14.6679
1772536822583295493,left,3.281938,0.000714,0.0407,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0403,-2.3253,-1.1616,1.1537,0.0588,-13.8704
1772536822584902254,right,3.397892,0.001974,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0898,-2.3577,-1.1448,1.3698,0.1617,-14.6713
1772536822586555821,left,3.293289,0.005169,0.0422,-1.1224,1.5321,-0.2946,0.0483,0.5232,0.0406,-2.3389,-1.1486,1.1707,0.0499,-13.8708
1772536822588378188,right,3.418269,0.004216,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0885,-2.3717,-1.1333,1.3829,0.1606,-14.6721
1772536822603247151,left,3.282824,0.000711,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0437,-2.3214,-1.1660,1.1547,0.0540,-13.8723
1772536822605013088,right,3.399052,0.001826,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0921,-2.3578,-1.1416,1.3682,0.1637,-14.6787
1772536822606703062,left,3.293971,0.004874,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0420,-2.3377,-1.1505,1.1750,0.0470,-13.8728
1772536822608562069,right,3.418503,0.004306,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0880,-2.3705,-1.1307,1.3809,0.1601,-14.6794
1772536822623277227,left,3.285066,0.000953,0.0407,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0443,-2.3207,-1.1676,1.1590,0.0517,-13.8743
1772536822625295413,right,3.398747,0.001835,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0896,-2.3567,-1.1428,1.3673,0.1615,-14.6823
1772536822626870947,left,3.294999,0.004718,0.0422,-1.1208,1.5321,-0.2946,0.0468,0.5232,0.0421,-2.3359,-1.1521,1.1780,0.0472,-13.8745
1772536822628863876,right,3.419283,0.004364,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0885,-2.3711,-1.1309,1.3810,0.1606,-14.6831
1772536822643037590,left,3.284844,0.001114,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0407,-2.3204,-1.1696,1.1605,0.0587,-13.8782
1772536822644741403,right,3.400083,0.001683,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0920,-2.3571,-1.1392,1.3665,0.1636,-14.6899
1772536822646396789,left,3.296806,0.004434,0.0407,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0378,-2.3373,-1.1547,1.1790,0.0474,-13.8789
1772536822648205725,right,3.419304,0.004518,0.0882,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0882,-2.3700,-1.1277,1.3801,0.1602,-14.6904
1772536822663094197,left,3.287326,0.000939,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0442,-2.3249,-1.1702,1.1600,0.0588,-13.8880
1772536822664713610,right,3.399564,0.001742,0.0898,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0901,-2.3557,-1.1411,1.3665,0.1609,-14.6923
1772536822666313326,left,3.299280,0.004726,0.0407,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0356,-2.3411,-1.1566,1.1763,0.0464,-13.8888
1772536822668101771,right,3.420414,0.004418,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0886,-2.3704,-1.1293,1.3801,0.1605,-14.6931
1772536822683086696,left,3.290649,0.001120,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0394,-2.3278,-1.1729,1.1582,0.0640,-13.8980
1772536822684816884,right,3.399460,0.001310,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0910,-2.3542,-1.1278,1.3649,0.1600,-14.7058
1772536822686355964,left,3.301681,0.004796,0.0407,-1.1224,1.5321,-0.2946,0.0483,0.5232,0.0370,-2.3430,-1.1586,1.1771,0.0501,-13.8986
1772536822688104164,right,3.419289,0.004888,0.0882,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0892,-2.3661,-1.1186,1.3756,0.1601,-14.7067
1772536822703145798,left,3.291619,0.000956,0.0422,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0441,-2.3274,-1.1703,1.1601,0.0595,-13.9088
1772536822704789229,right,3.399539,0.001249,0.0898,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0907,-2.3519,-1.1322,1.3618,0.1610,-14.7089
1772536822706395951,left,3.302731,0.004739,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0390,-2.3415,-1.1572,1.1775,0.0467,-13.9094
1772536822708317947,right,3.420070,0.004833,0.0882,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0886,-2.3667,-1.1200,1.3760,0.1605,-14.7097
1772536822723203605,left,3.293191,0.000915,0.0422,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0436,-2.3268,-1.1712,1.1605,0.0593,-13.9184
1772536822724887991,right,3.400393,0.001315,0.0898,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0905,-2.3525,-1.1335,1.3623,0.1610,-14.7118
1772536822726576693,left,3.304485,0.004672,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0390,-2.3414,-1.1577,1.1780,0.0470,-13.9190
1772536822728303622,right,3.420961,0.004796,0.0882,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0886,-2.3674,-1.1212,1.3766,0.1605,-14.7126
1772536822743399575,left,3.294452,0.001027,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0437,-2.3259,-1.1717,1.1604,0.0593,-13.9279
1772536822744981100,right,3.401267,0.001376,0.0898,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0905,-2.3530,-1.1347,1.3629,0.1610,-14.7147
1772536822746578882,left,3.306097,0.004643,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0390,-2.3412,-1.1577,1.1783,0.0470,-13.9286
1772536822748314473,right,3.422077,0.004686,0.0898,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0899,-2.3677,-1.1229,1.3768,0.1605,-14.7156
1772536822763267538,left,3.296586,0.000945,0.0422,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0436,-2.3268,-1.1717,1.1610,0.0593,-13.9376
1772536822764842423,right,3.403123,0.001392,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0856,-2.3559,-1.1265,1.3610,0.1640,-14.7283
1772536822766580986,left,3.307879,0.004635,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0390,-2.3415,-1.1583,1.1785,0.0469,-13.9382
1772536822768353500,right,3.422700,0.005202,0.0898,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0886,-2.3678,-1.1173,1.3724,0.1612,-14.7292
1772536822782985541,left,3.297739,0.001054,0.0407,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0415,-2.3259,-1.1723,1.1609,0.0596,-13.9467
1772536822784792742,right,3.402673,0.000972,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0891,-2.3512,-1.1189,1.3599,0.1617,-14.7429
1772536822786410215,left,3.309627,0.004621,0.0422,-1.1208,1.5321,-0.2946,0.0468,0.5232,0.0392,-2.3402,-1.1587,1.1785,0.0478,-13.9473
1772536822788224452,right,3.422558,0.005252,0.0898,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0889,-2.3627,-1.1104,1.3697,0.1608,-14.7438
1772536822803045090,left,3.299924,0.000973,0.0422,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0436,-2.3270,-1.1720,1.1615,0.0593,-13.9567
1772536822804723528,right,3.404188,0.001621,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0881,-2.3567,-1.1189,1.3521,0.1603,-14.7564
1772536822806357066,left,3.311175,0.004660,0.0422,-1.1208,1.5321,-0.2946,0.0483,0.5232,0.0394,-2.3405,-1.1588,1.1786,0.0482,-13.9572
1772536822808196821,right,3.425425,0.005927,0.0898,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0908,-2.3688,-1.1106,1.3657,0.1594,-14.7580
1772536822822950409,left,3.301060,0.001064,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0437,-2.3260,-1.1721,1.1611,0.0592,-13.9662
1772536822824650153,right,3.406787,0.000793,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0833,-2.3468,-1.1203,1.3579,0.1662,-14.7641
1772536822826305231,left,3.312809,0.004650,0.0422,-1.1208,1.5321,-0.2946,0.0468,0.5232,0.0390,-2.3404,-1.1587,1.1785,0.0469,-13.9669
1772536822828145689,right,3.426431,0.005202,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0877,-2.3612,-1.1092,1.3712,0.1628,-14.7651
1772536822843363115,left,3.302727,0.001070,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0436,-2.3261,-1.1724,1.1610,0.0594,-13.9760
1772536822844998728,right,3.407891,0.001524,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0889,-2.3551,-1.1176,1.3546,0.1602,-14.7784
1772536822846873773,left,3.314222,0.004590,0.0422,-1.1224,1.5321,-0.2946,0.0483,0.5232,0.0394,-2.3412,-1.1583,1.1790,0.0483,-13.9766
1772536822848926047,right,3.428030,0.005680,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0882,-2.3659,-1.1095,1.3643,0.1602,-14.7794
1772536822863378757,left,3.304197,0.001054,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0438,-2.3259,-1.1720,1.1610,0.0592,-13.9854
1772536822865207134,right,3.408469,0.000544,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0901,-2.3506,-1.1221,1.3517,0.1614,-14.7826
1772536822866774307,left,3.315825,0.004651,0.0422,-1.1208,1.5321,-0.2946,0.0483,0.5232,0.0394,-2.3401,-1.1584,1.1786,0.0482,-13.9859
1772536822868623473,right,3.428820,0.005635,0.0882,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0886,-2.3654,-1.1094,1.3668,0.1606,-14.7832
1772536822884284064,left,3.306271,0.000961,0.0422,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0436,-2.3269,-1.1717,1.1615,0.0593,-13.9952
1772536822886549387,right,3.410235,0.000651,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0925,-2.3502,-1.1201,1.3536,0.1632,-14.7895
1772536822887949147,left,3.317534,0.004613,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0390,-2.3414,-1.1584,1.1788,0.0469,-13.9959
1772536822890254661,right,3.429650,0.005399,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0882,-2.3629,-1.1090,1.3668,0.1602,-14.7900
1772536822904782225,left,3.307584,0.001085,0.0422,-1.1439,1.4853,-0.3138,0.0591,0.5224,0.0434,-2.3261,-1.1729,1.1610,0.0610,-14.0047
1772536822906711958,right,3.409979,0.000635,0.0898,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0906,-2.3493,-1.1229,1.3533,0.1609,-14.7922
1772536822908167573,left,3.319591,0.004651,0.0422,-1.1208,1.5321,-0.2946,0.0468,0.5232,0.0386,-2.3409,-1.1594,1.1785,0.0474,-14.0055
1772536822910283117,right,3.430828,0.005393,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0887,-2.3641,-1.1105,1.3677,0.1605,-14.7929
1772536822924905072,left,3.309307,0.001092,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0438,-2.3263,-1.1726,1.1612,0.0592,-14.0148
1772536822926625791,right,3.412119,0.001569,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0894,-2.3557,-1.1170,1.3516,0.1593,-14.8055
1772536822928344086,left,3.321041,0.004652,0.0422,-1.1208,1.5321,-0.2946,0.0468,0.5232,0.0390,-2.3407,-1.1592,1.1787,0.0469,-14.0154
1772536822930239587,right,3.432192,0.006130,0.0882,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0891,-2.3678,-1.1071,1.3634,0.1602,-14.8063
1772536822943696523,left,3.311434,0.000998,0.0422,-1.1439,1.4868,-0.3138,0.0575,0.5224,0.0435,-2.3271,-1.1726,1.1617,0.0594,-14.0248
1772536822945280592,right,3.412448,0.000471,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0893,-2.3494,-1.1206,1.3524,0.1615,-14.8092
1772536822946897887,left,3.322741,0.004588,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0390,-2.3418,-1.1592,1.1791,0.0470,-14.0255
1772536822948805637,right,3.433075,0.005515,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0884,-2.3637,-1.1087,1.3668,0.1605,-14.8099
1772536822963627376,left,3.312646,0.001102,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0437,-2.3263,-1.1729,1.1613,0.0593,-14.0344
1772536822965423130,right,3.414667,0.000747,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0925,-2.3518,-1.1202,1.3518,0.1630,-14.8164
1772536822967170394,left,3.324144,0.004573,0.0422,-1.1224,1.5321,-0.2946,0.0483,0.5232,0.0394,-2.3414,-1.1588,1.1793,0.0483,-14.0350
1772536822969045859,right,3.434097,0.005558,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0884,-2.3643,-1.1089,1.3653,0.1603,-14.8168
1772536822983137284,left,3.313900,0.001418,0.0407,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0430,-2.3237,-1.1763,1.1628,0.0534,-14.0365
1772536822984777609,right,3.415629,0.000674,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0926,-2.3513,-1.1201,1.3512,0.1633,-14.8230
1772536822986444584,left,3.325735,0.004266,0.0422,-1.1208,1.5321,-0.2946,0.0468,0.5232,0.0432,-2.3400,-1.1625,1.1828,0.0456,-14.0378
1772536822988323413,right,3.434884,0.005662,0.0882,-1.1769,1.5067,-0.0614,0.1603,0.5562,0.0884,-2.3645,-1.1080,1.3657,0.1603,-14.8234
1772536823003163109,left,3.314815,0.001605,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0411,-2.3239,-1.1788,1.1657,0.0580,-14.0412
1772536823004986621,right,3.415688,0.000511,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0901,-2.3501,-1.1210,1.3522,0.1615,-14.8269
1772536823006593248,left,3.326918,0.004089,0.0422,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0399,-2.3409,-1.1635,1.1843,0.0478,-14.0420
1772536823008606142,right,3.436162,0.005534,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0886,-2.3642,-1.1091,1.3663,0.1607,-14.8276
1772536823023385531,left,3.316769,0.001355,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0434,-2.3267,-1.1770,1.1653,0.0595,-14.0508
1772536823025107211,right,3.417232,0.001289,0.0882,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0890,-2.3534,-1.1152,1.3518,0.1614,-14.8403
1772536823026787315,left,3.328815,0.004366,0.0407,-1.1224,1.5321,-0.2946,0.0468,0.5232,0.0353,-2.3432,-1.1636,1.1810,0.0473,-14.0518
1772536823029785693,right,3.437244,0.005824,0.0882,-1.1769,1.5067,-0.0629,0.1603,0.5562,0.0882,-2.3646,-1.1063,1.3623,0.1604,-14.8411
1772536823043212567,left,3.318512,0.001296,0.0422,-1.1439,1.4853,-0.3138,0.0575,0.5224,0.0440,-2.3282,-1.1754,1.1626,0.0600,-14.0629
1772536823044971613,right,3.417386,0.000380,0.0898,-1.2083,1.4392,-0.0575,0.1603,0.5524,0.0904,-2.3498,-1.1202,1.3495,0.1606,-14.8431
